"ROI.name"	"Level1"	"Level2"	"ROI.id"	"point"	"x"	"y"
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	6	55.102611330506	-256.583247998172
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	7	48.0742170281455	-254.709009517543
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	8	45.6377070033272	-252.741059112882
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	96	9	43.2011969785089	-246.087512506647
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	97	1	41.0635354476365	-237.09728293244
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	97	2	38.3854787880081	-230.848484059974
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	97	3	37.4035246794776	-222.457239859805
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	97	4	64.808971163009	-221.386017195953
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	97	5	68.290444820526	-224.242610966224
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	97	6	70.5221587035497	-237.722162819687
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	98	1	37.2474139808147	-221.663730408172
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	98	2	32.9296271646029	-215.056996364089
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	98	3	32.7735625808844	-210.84325260369
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	98	4	30.8487660483563	-204.132475503794
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	98	5	64.03850085249	-204.288540087513
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	98	6	65.599146689675	-208.086111624663
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	98	7	64.9228668268949	-220.675321377955
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	99	1	30.7375673754068	-203.477615435544
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	99	2	27.6384076896219	-197.330101960463
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	99	3	26.1514313028451	-187.021040102882
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	99	4	58.8332281334232	-187.067310869831
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	99	5	65.0823534014811	-196.161566341232
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	99	6	64.1170413682038	-203.680839021497
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	100	1	26.069270780363	-186.155434135621
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	100	2	22.8336621101535	-176.39337805563
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	100	3	22.0324809834815	-169.316278103361
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	100	4	57.4179807448305	-167.446855474459
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	100	5	61.5574165659694	-170.651579981147
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	100	6	61.1568260026334	-182.402236505671
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	100	7	58.8868128103959	-185.874021387916
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	101	1	22.0345014289564	-168.43823575558
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	101	2	21.0732647894382	-161.265931599175
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	101	3	20.4077932697717	-151.653565203992
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	101	4	22.4781491087341	-150.174739604733
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	101	5	55.038037279564	-150.320049665946
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	101	6	57.8220809310199	-153.35421464314
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	101	7	58.1178460508717	-165.554525837025
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	101	8	57.3044919712793	-166.737586316432
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	102	1	20.1239840235501	-150.563556317774
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	102	2	14.5824916400256	-132.270677375873
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	102	3	51.461829471885	-129.490951405355
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	102	4	54.3153534770183	-135.001204656647
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	102	5	57.9560565180503	-144.644147846407
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	102	6	54.9057377539424	-149.564016820775
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	102	7	22.7297946615783	-148.875235164363
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	103	1	14.3120272708145	-131.242765540098
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	103	2	11.1397738035721	-123.053925194426
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	103	3	8.70525370080469	-111.471511372169
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	103	4	49.7970021020608	-110.438684661904
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	103	5	52.8217088964081	-119.660351717841
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	103	6	53.9283089431206	-126.299951998116
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	103	7	51.7151088496957	-128.660698764435
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	104	1	8.65161754723908	-110.014395971065
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	104	2	6.62222577689904	-96.5563242309151
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	104	3	50.9484144448523	-93.2452113424656
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	104	4	50.093933699446	-109.266725318834
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	105	1	6.68677775969482	-95.2159480993163
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	105	2	5.65079810678436	-79.9587932109986
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	105	3	44.7354850120428	-75.6265146624639
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	105	4	48.8794036236846	-78.7344536211953
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	105	5	50.7630029926128	-92.2021891090313
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	106	1	5.52070983563011	-78.4900920109153
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	106	2	3.84049379869921	-63.3681476785371
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	106	3	43.805632391413	-58.8075612925818
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	106	4	45.9659101531813	-61.2078699167688
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	106	5	45.7258792907626	-73.0893976064945
"Epidermis.Epidermis"	"Epidermis"	"Epidermis"	106	6	44.7657558410878	-74.6495982122161
"Cortex.Cortex"	"Cortex"	"Cortex"	107	1	183.603529272903	-309.566348276928
"Cortex.Cortex"	"Cortex"	"Cortex"	107	2	187.44883272076	-313.994273459308
"Cortex.Cortex"	"Cortex"	"Cortex"	107	3	193.597545272943	-308.507981555734
"Cortex.Cortex"	"Cortex"	"Cortex"	107	4	198.546871180254	-300.546022487451
"Cortex.Cortex"	"Cortex"	"Cortex"	107	5	190.871829555873	-296.098802106968
"Cortex.Cortex"	"Cortex"	"Cortex"	107	6	186.496338536366	-306.284371365493
"Cortex.Cortex"	"Cortex"	"Cortex"	108	1	199.254753947646	-299.545293184992
"Cortex.Cortex"	"Cortex"	"Cortex"	108	2	191.296806785375	-295.158219749381
"Cortex.Cortex"	"Cortex"	"Cortex"	108	3	192.215031457944	-288.628622077773
"Cortex.Cortex"	"Cortex"	"Cortex"	108	4	194.663630584797	-279.140300461218
"Cortex.Cortex"	"Cortex"	"Cortex"	108	5	197.826404456982	-271.590453153422
"Cortex.Cortex"	"Cortex"	"Cortex"	108	6	215.782798053902	-268.835779135713
"Cortex.Cortex"	"Cortex"	"Cortex"	108	7	214.048373672382	-270.774253444471
"Cortex.Cortex"	"Cortex"	"Cortex"	108	8	204.662077019446	-296.178469385569
"Cortex.Cortex"	"Cortex"	"Cortex"	109	1	198.234504311457	-270.366153589996
"Cortex.Cortex"	"Cortex"	"Cortex"	109	2	203.335752492401	-247.104461884894
"Cortex.Cortex"	"Cortex"	"Cortex"	109	3	210.57952490934	-244.451812830804
"Cortex.Cortex"	"Cortex"	"Cortex"	109	4	222.006320834653	-242.717388449283
"Cortex.Cortex"	"Cortex"	"Cortex"	109	5	220.169871489514	-257.715058101257
"Cortex.Cortex"	"Cortex"	"Cortex"	109	6	216.088872944759	-267.815529499524
"Cortex.Cortex"	"Cortex"	"Cortex"	110	1	203.316635068139	-245.735213607535
"Cortex.Cortex"	"Cortex"	"Cortex"	110	2	203.050687867265	-232.969747965585
"Cortex.Cortex"	"Cortex"	"Cortex"	110	3	206.109080677316	-227.783777548543
"Cortex.Cortex"	"Cortex"	"Cortex"	110	4	229.213613389242	-226.602301385276
"Cortex.Cortex"	"Cortex"	"Cortex"	110	5	228.847566352039	-229.911355155535
"Cortex.Cortex"	"Cortex"	"Cortex"	110	6	225.390252740677	-237.623823980879
"Cortex.Cortex"	"Cortex"	"Cortex"	110	7	222.331859930627	-241.480058393552
"Cortex.Cortex"	"Cortex"	"Cortex"	110	8	210.231262290862	-243.075741598796
"Cortex.Cortex"	"Cortex"	"Cortex"	111	1	206.203231861137	-226.978815628357
"Cortex.Cortex"	"Cortex"	"Cortex"	111	2	207.065931342557	-217.388866336174
"Cortex.Cortex"	"Cortex"	"Cortex"	111	3	210.709320163834	-213.138246044685
"Cortex.Cortex"	"Cortex"	"Cortex"	111	4	232.331856838977	-212.641286697759
"Cortex.Cortex"	"Cortex"	"Cortex"	111	5	231.962421621281	-214.35270898511
"Cortex.Cortex"	"Cortex"	"Cortex"	111	6	232.670858336529	-220.323818442203
"Cortex.Cortex"	"Cortex"	"Cortex"	111	7	229.465254724866	-225.788901674118
"Cortex.Cortex"	"Cortex"	"Cortex"	112	1	210.920674478741	-212.36686053793
"Cortex.Cortex"	"Cortex"	"Cortex"	112	2	211.254409723169	-196.736926590534
"Cortex.Cortex"	"Cortex"	"Cortex"	112	3	235.839572729393	-196.069456101677
"Cortex.Cortex"	"Cortex"	"Cortex"	112	4	234.170896507252	-199.128695842271
"Cortex.Cortex"	"Cortex"	"Cortex"	112	5	234.004028885037	-207.416454412243
"Cortex.Cortex"	"Cortex"	"Cortex"	112	6	232.446597744372	-212.08874783424
"Cortex.Cortex"	"Cortex"	"Cortex"	113	1	211.294082371142	-195.701978167447
"Cortex.Cortex"	"Cortex"	"Cortex"	113	2	211.799772237207	-187.610940310395
"Cortex.Cortex"	"Cortex"	"Cortex"	113	3	213.316841835405	-182.806886582771
"Cortex.Cortex"	"Cortex"	"Cortex"	113	4	237.589955406561	-182.554041649738
"Cortex.Cortex"	"Cortex"	"Cortex"	113	5	237.927081983938	-189.212291552937
"Cortex.Cortex"	"Cortex"	"Cortex"	113	6	236.072885808364	-195.196288301382
"Cortex.Cortex"	"Cortex"	"Cortex"	114	1	213.350526696509	-182.327253772804
"Cortex.Cortex"	"Cortex"	"Cortex"	114	2	214.87548020428	-170.36589969623
"Cortex.Cortex"	"Cortex"	"Cortex"	114	3	243.230084489386	-168.078469434574
"Cortex.Cortex"	"Cortex"	"Cortex"	114	4	243.134774895151	-173.272842320417
"Cortex.Cortex"	"Cortex"	"Cortex"	114	5	237.988056806426	-181.803051004508
"Cortex.Cortex"	"Cortex"	"Cortex"	115	1	215.132287082508	-169.643076060061
"Cortex.Cortex"	"Cortex"	"Cortex"	115	2	216.626676406504	-160.616964543123
"Cortex.Cortex"	"Cortex"	"Cortex"	115	3	242.927928508839	-153.384120214981
"Cortex.Cortex"	"Cortex"	"Cortex"	115	4	242.74860178996	-156.074020998174
"Cortex.Cortex"	"Cortex"	"Cortex"	115	5	242.927928508839	-167.371604287586
"Cortex.Cortex"	"Cortex"	"Cortex"	116	1	216.806003125384	-159.541004229846
"Cortex.Cortex"	"Cortex"	"Cortex"	116	2	215.909369530986	-135.033019316306
"Cortex.Cortex"	"Cortex"	"Cortex"	116	3	243.705010957317	-136.766510932142
"Cortex.Cortex"	"Cortex"	"Cortex"	116	4	242.987704081799	-152.427711047623
"Cortex.Cortex"	"Cortex"	"Cortex"	117	1	215.760492065343	-133.724085192147
"Cortex.Cortex"	"Cortex"	"Cortex"	117	2	215.879041786258	-129.811944401951
"Cortex.Cortex"	"Cortex"	"Cortex"	117	3	218.368585925473	-117.956972310448
"Cortex.Cortex"	"Cortex"	"Cortex"	117	4	245.516472015014	-118.786820356854
"Cortex.Cortex"	"Cortex"	"Cortex"	117	5	248.717314479719	-130.523242727441
"Cortex.Cortex"	"Cortex"	"Cortex"	117	6	244.212425084948	-135.739430447702
"Cortex.Cortex"	"Cortex"	"Cortex"	118	1	218.537690922147	-116.949875414119
"Cortex.Cortex"	"Cortex"	"Cortex"	118	2	218.438580858237	-108.822850173477
"Cortex.Cortex"	"Cortex"	"Cortex"	118	3	218.537690922147	-102.083365827579
"Cortex.Cortex"	"Cortex"	"Cortex"	118	4	250.550241565164	-99.5065041659118
"Cortex.Cortex"	"Cortex"	"Cortex"	118	5	250.153801309523	-113.58013324117
"Cortex.Cortex"	"Cortex"	"Cortex"	118	6	246.288508817023	-117.742755925402
"Cortex.Cortex"	"Cortex"	"Cortex"	119	1	218.537690922147	-101.191375252386
"Cortex.Cortex"	"Cortex"	"Cortex"	119	2	218.735911049967	-90.9830386696285
"Cortex.Cortex"	"Cortex"	"Cortex"	119	3	221.213662647724	-84.2435543237301
"Cortex.Cortex"	"Cortex"	"Cortex"	119	4	248.86537047869	-85.6310952184739
"Cortex.Cortex"	"Cortex"	"Cortex"	119	5	252.136002587729	-94.8483311621291
"Cortex.Cortex"	"Cortex"	"Cortex"	119	6	250.550241565164	-98.7136236546296
"Cortex.Cortex"	"Cortex"	"Cortex"	120	1	221.431696131579	-83.0368860493422
"Cortex.Cortex"	"Cortex"	"Cortex"	120	2	220.671285087171	-80.6035707072369
"Cortex.Cortex"	"Cortex"	"Cortex"	120	3	220.215038460526	-70.4140627121711
"Cortex.Cortex"	"Cortex"	"Cortex"	120	4	252.760631161184	-69.0453228322369
"Cortex.Cortex"	"Cortex"	"Cortex"	120	5	254.737699876645	-78.3223375740132
"Cortex.Cortex"	"Cortex"	"Cortex"	120	6	248.958575939145	-84.7097903470395
"Cortex.Cortex"	"Cortex"	"Cortex"	121	1	220.167584505951	-69.5266056334584
"Cortex.Cortex"	"Cortex"	"Cortex"	121	2	220.044678040171	-57.9694740939664
"Cortex.Cortex"	"Cortex"	"Cortex"	121	3	221.374253134069	-55.0444088873901
"Cortex.Cortex"	"Cortex"	"Cortex"	121	4	253.238982843356	-55.118023045559
"Cortex.Cortex"	"Cortex"	"Cortex"	121	5	254.494943779085	-66.153496324915
"Cortex.Cortex"	"Cortex"	"Cortex"	121	6	253.018140368849	-68.0742448075936
"Cortex.Cortex"	"Cortex"	"Cortex"	122	1	88.148390812964	-285.249770270587
"Cortex.Cortex"	"Cortex"	"Cortex"	122	2	94.9517901038974	-284.559570342521
"Cortex.Cortex"	"Cortex"	"Cortex"	122	3	102.839789281791	-282.883370517219
"Cortex.Cortex"	"Cortex"	"Cortex"	122	4	107.977124356963	-293.29534569166
"Cortex.Cortex"	"Cortex"	"Cortex"	122	5	112.42425950407	-302.62272097914
"Cortex.Cortex"	"Cortex"	"Cortex"	122	6	104.121589148199	-309.505367742611
"Cortex.Cortex"	"Cortex"	"Cortex"	122	7	94.2615901758317	-297.67336897577
"Cortex.Cortex"	"Cortex"	"Cortex"	122	8	91.5007904635688	-289.390969838981
"Cortex.Cortex"	"Cortex"	"Cortex"	123	1	83.5141912959513	-267.107372161431
"Cortex.Cortex"	"Cortex"	"Cortex"	123	2	98.5999897236733	-267.698972099773
"Cortex.Cortex"	"Cortex"	"Cortex"	123	3	102.938389271515	-276.671571164627
"Cortex.Cortex"	"Cortex"	"Cortex"	123	4	102.938389271515	-282.193170589153
"Cortex.Cortex"	"Cortex"	"Cortex"	123	5	94.9779492848445	-283.92027275231
"Cortex.Cortex"	"Cortex"	"Cortex"	123	6	88.0336164833444	-284.529595416469
"Cortex.Cortex"	"Cortex"	"Cortex"	124	1	77.3502402314708	-254.842688350094
"Cortex.Cortex"	"Cortex"	"Cortex"	124	2	76.6379912422307	-249.643270728642
"Cortex.Cortex"	"Cortex"	"Cortex"	124	3	92.3074690055121	-248.218772750162
"Cortex.Cortex"	"Cortex"	"Cortex"	124	4	98.5040352119006	-258.190258599523
"Cortex.Cortex"	"Cortex"	"Cortex"	124	5	98.7177099086726	-266.950921167175
"Cortex.Cortex"	"Cortex"	"Cortex"	124	6	83.4755815389353	-266.309897076859
"Cortex.Cortex"	"Cortex"	"Cortex"	125	1	70.6926455842796	-235.729652702896
"Cortex.Cortex"	"Cortex"	"Cortex"	125	2	92.9410518010479	-234.051551954897
"Cortex.Cortex"	"Cortex"	"Cortex"	125	3	94.6066620483785	-237.516021269345
"Cortex.Cortex"	"Cortex"	"Cortex"	125	4	92.4080565219021	-247.509682753328
"Cortex.Cortex"	"Cortex"	"Cortex"	125	5	76.4181981475283	-248.7755465413
"Cortex.Cortex"	"Cortex"	"Cortex"	125	6	71.1548697659636	-238.182265368277
"Cortex.Cortex"	"Cortex"	"Cortex"	126	1	69.0207342613391	-224.006116371311
"Cortex.Cortex"	"Cortex"	"Cortex"	126	2	89.3209502205565	-222.165563457675
"Cortex.Cortex"	"Cortex"	"Cortex"	126	3	92.8396543201542	-233.371282667163
"Cortex.Cortex"	"Cortex"	"Cortex"	126	4	70.7530193565256	-234.9952999439
"Cortex.Cortex"	"Cortex"	"Cortex"	127	1	65.6195282167469	-220.86321314809
"Cortex.Cortex"	"Cortex"	"Cortex"	127	2	68.8116132340464	-223.360683074496
"Cortex.Cortex"	"Cortex"	"Cortex"	127	3	89.364423043337	-221.446450788337
"Cortex.Cortex"	"Cortex"	"Cortex"	127	4	90.2711646525704	-216.610495539092
"Cortex.Cortex"	"Cortex"	"Cortex"	127	5	88.6591795694887	-208.752068259069
"Cortex.Cortex"	"Cortex"	"Cortex"	127	6	66.1921374740388	-208.449821055991
"Cortex.Cortex"	"Cortex"	"Cortex"	128	1	65.6529188316492	-196.192730674674
"Cortex.Cortex"	"Cortex"	"Cortex"	128	2	85.299228104538	-196.192730674674
"Cortex.Cortex"	"Cortex"	"Cortex"	128	3	88.0479089890477	-201.059247650528
"Cortex.Cortex"	"Cortex"	"Cortex"	128	4	88.6336934398448	-208.313962771938
"Cortex.Cortex"	"Cortex"	"Cortex"	128	5	66.3288239671843	-207.953480032986
"Cortex.Cortex"	"Cortex"	"Cortex"	128	6	64.5714706147929	-204.033230246882
"Cortex.Cortex"	"Cortex"	"Cortex"	129	1	59.4517476497243	-186.684846095819
"Cortex.Cortex"	"Cortex"	"Cortex"	129	2	61.6136293824416	-182.488252144074
"Cortex.Cortex"	"Cortex"	"Cortex"	129	3	87.4926254182039	-183.251269226209
"Cortex.Cortex"	"Cortex"	"Cortex"	129	4	87.1111168771362	-188.973897342225
"Cortex.Cortex"	"Cortex"	"Cortex"	129	5	85.2035741717974	-195.713881567756
"Cortex.Cortex"	"Cortex"	"Cortex"	129	6	65.5558843068083	-195.395957783532
"Cortex.Cortex"	"Cortex"	"Cortex"	130	1	61.9951379235093	-170.534317857284
"Cortex.Cortex"	"Cortex"	"Cortex"	130	2	82.8509381685463	-171.233750182575
"Cortex.Cortex"	"Cortex"	"Cortex"	130	3	87.6197949318932	-182.615421657763
"Cortex.Cortex"	"Cortex"	"Cortex"	130	4	61.7407988961308	-181.852404575627
"Cortex.Cortex"	"Cortex"	"Cortex"	131	1	61.7466193919525	-169.631047325847
"Cortex.Cortex"	"Cortex"	"Cortex"	131	2	58.0739580154795	-166.953065072169
"Cortex.Cortex"	"Cortex"	"Cortex"	131	3	58.9156095809212	-165.728844613345
"Cortex.Cortex"	"Cortex"	"Cortex"	131	4	58.8390958022447	-157.618384073633
"Cortex.Cortex"	"Cortex"	"Cortex"	131	5	82.4053396346131	-157.541870294957
"Cortex.Cortex"	"Cortex"	"Cortex"	131	6	86.1545147897627	-163.356917474372
"Cortex.Cortex"	"Cortex"	"Cortex"	131	7	82.9409360853488	-170.549212669965
"Cortex.Cortex"	"Cortex"	"Cortex"	132	1	55.6255170978308	-149.584437312599
"Cortex.Cortex"	"Cortex"	"Cortex"	132	2	58.6095544662151	-144.993610592007
"Cortex.Cortex"	"Cortex"	"Cortex"	132	3	76.360751119168	-144.611041698625
"Cortex.Cortex"	"Cortex"	"Cortex"	132	4	81.6402018478479	-149.967006205981
"Cortex.Cortex"	"Cortex"	"Cortex"	132	5	82.3920054268512	-156.853246286868
"Cortex.Cortex"	"Cortex"	"Cortex"	132	6	58.8603090143597	-156.809686094501
"Cortex.Cortex"	"Cortex"	"Cortex"	132	7	58.6095544662151	-153.257098689072
"Cortex.Cortex"	"Cortex"	"Cortex"	133	1	52.4003597201124	-129.153256558705
"Cortex.Cortex"	"Cortex"	"Cortex"	133	2	54.6417623902212	-126.245490932618
"Cortex.Cortex"	"Cortex"	"Cortex"	133	3	77.5404166956576	-126.427226284248
"Cortex.Cortex"	"Cortex"	"Cortex"	133	4	78.6308288054403	-138.300602590771
"Cortex.Cortex"	"Cortex"	"Cortex"	133	5	76.5105830364184	-143.994976941858
"Cortex.Cortex"	"Cortex"	"Cortex"	133	6	58.6399401260911	-144.176712293488
"Cortex.Cortex"	"Cortex"	"Cortex"	133	7	55.4292822472865	-134.847630909792
"Cortex.Cortex"	"Cortex"	"Cortex"	134	1	50.5849296675745	-110.267304050558
"Cortex.Cortex"	"Cortex"	"Cortex"	134	2	57.408013204131	-108.071369119252
"Cortex.Cortex"	"Cortex"	"Cortex"	134	3	74.3480826742025	-108.306647861892
"Cortex.Cortex"	"Cortex"	"Cortex"	134	4	79.916346250013	-122.344946172738
"Cortex.Cortex"	"Cortex"	"Cortex"	134	5	77.7988375662541	-125.56042232215
"Cortex.Cortex"	"Cortex"	"Cortex"	134	6	54.5062420449058	-125.403569827057
"Cortex.Cortex"	"Cortex"	"Cortex"	134	7	53.8788320645328	-119.28632251842
"Cortex.Cortex"	"Cortex"	"Cortex"	135	1	50.9770609053076	-109.090910337358
"Cortex.Cortex"	"Cortex"	"Cortex"	135	2	51.6044708856806	-92.9351033427531
"Cortex.Cortex"	"Cortex"	"Cortex"	135	3	75.0539189021221	-93.6409395706728
"Cortex.Cortex"	"Cortex"	"Cortex"	135	4	77.7204113187075	-102.189400553255
"Cortex.Cortex"	"Cortex"	"Cortex"	135	5	74.5833614168424	-107.365532891333
"Cortex.Cortex"	"Cortex"	"Cortex"	135	6	57.6432919467709	-106.973401653599
"Cortex.Cortex"	"Cortex"	"Cortex"	136	1	49.643814697015	-78.5831000417204
"Cortex.Cortex"	"Cortex"	"Cortex"	136	2	71.9168690002571	-79.3673625171866
"Cortex.Cortex"	"Cortex"	"Cortex"	136	3	77.2498538334277	-87.9942497473156
"Cortex.Cortex"	"Cortex"	"Cortex"	136	4	75.289197644762	-92.7782508476599
"Cortex.Cortex"	"Cortex"	"Cortex"	136	5	51.8397496283205	-91.9939883721936
"Cortex.Cortex"	"Cortex"	"Cortex"	137	1	45.4672250669352	-74.8969198375332
"Cortex.Cortex"	"Cortex"	"Cortex"	137	2	49.4352738000495	-77.872956387369
"Cortex.Cortex"	"Cortex"	"Cortex"	137	3	71.9759950756574	-78.7547449947277
"Cortex.Cortex"	"Cortex"	"Cortex"	137	4	74.7866962616134	-67.6221638268236
"Cortex.Cortex"	"Cortex"	"Cortex"	137	5	72.0862186515772	-62.6621029104307
"Cortex.Cortex"	"Cortex"	"Cortex"	137	6	46.7347961900134	-61.2291964234727
"Cortex.Cortex"	"Cortex"	"Cortex"	137	7	46.7347961900134	-72.8577836830161
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	138	1	103.441778543333	-282.469607066135
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	138	2	103.431154034348	-276.990551825732
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	138	3	112.077101894805	-277.566948349762
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	138	4	122.900547734932	-303.440747872906
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	138	5	113.229894942866	-302.672219174199
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	139	1	103.511066407987	-276.116421476218
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	139	2	99.339335771897	-267.512227039282
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	139	3	99.339335771897	-258.821121547427
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	139	4	104.901643286684	-257.343633613812
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	139	5	110.290128691634	-268.033693368793
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	139	6	111.593794515412	-276.55097675081
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	140	1	92.8833516037689	-247.73463667603
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	140	2	95.1454553697648	-237.863638424412
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	140	3	99.8753086986652	-237.657992627503
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	140	4	102.411606860539	-241.976554362586
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	140	5	104.879356423444	-256.714503141044
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	140	6	99.1898227089694	-258.016926521466
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	141	1	90.1316551109442	-221.590629410751
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	141	2	90.8373648245437	-216.911305491755
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	141	3	99.1609443528277	-221.298205080091
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	141	4	100.047749546227	-236.938223945496
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	141	5	95.2276398153391	-237.099461253387
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	141	6	93.3514448803421	-233.721153230737
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	142	1	89.2347466580003	-208.537723168153
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	142	2	88.6641920118494	-201.063457303576
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	142	3	97.7360108856487	-201.405790091267
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	142	4	99.6188412179467	-214.585602417352
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	142	5	99.3335638948712	-220.747592595782
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	142	6	90.946410596453	-216.24021089119
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	143	1	85.7921436237871	-195.81798005259
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	143	2	87.6188038854717	-189.546446487473
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	143	3	88.1059132885876	-183.214024246966
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	143	4	95.4217357330189	-182.935998026944
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	143	5	97.3609919477896	-193.991319790905
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	143	6	97.6654353247371	-200.749962759138
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	143	7	88.653911367093	-200.506408057581
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	144	1	83.4850351821759	-170.950602874627
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	144	2	86.6163874235925	-163.361054221702
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	144	3	92.8790919064258	-162.352652652432
"Endodermis.Endodermis"	"Endodermis"	"Endodermis"	144	4	96.5411818158792	-172.755110945952
